QueryNo,avg_1gb,avg_2gb,avg_5gb,avg_10gb
40,0.1408009529113769,0.5984482765197754,1.7426211833953855,4.5041937828063965
41,0.0402240753173828,0.0591564178466796,0.108144998550415,0.1243088245391845
42,0.0420229434967041,0.0952532291412353,0.4044220447540283,2.0298922061920166
43,0.2186899185180664,0.4954311847686767,15.471474170684814,61.7361581325531
44,0.2947158813476562,0.603111982345581,1.1923961639404297,245.84118509292605
45,0.2704091072082519,1.475574016571045,22.690011024475098,35.63144493103027
46,0.210942268371582,0.9908227920532228,2.9313879013061523,55.52643299102783
47,1.532210350036621,2.484161138534546,5.987959861755371,195.0473749637604
48,0.2568387985229492,0.4238078594207763,2.0449469089508057,80.12224292755127
49,0.0817601680755615,1.0093741416931152,10.110819101333618,24.61826801300049
50,0.0707981586456298,0.2588620185852051,0.7343990802764893,2.6761388778686523
51,0.8970627784729004,1.7301139831542969,16.49779200553894,106.82509684562685
52,0.0461378097534179,0.1069402694702148,0.1208970546722412,2.5197932720184326
53,0.1603469848632812,0.3623011112213135,0.562218189239502,3.2535109519958496
54,0.2652740478515625,1.025871992111206,5.339165925979614,89.02755093574524
55,0.0525369644165039,0.0859599113464355,0.0670969486236572,1.5165400505065918
56,0.4151809215545654,0.8807270526885986,4.29981803894043,13.952102184295654
57,0.9511489868164062,1.8213341236114504,30.21208596229553,153.5936939716339
58,0.3128960132598877,1.3039979934692385,59.62220597267151,148.70172500610352
59,0.6170239448547363,2.378202199935913,5.720219135284424,147.7077279090881
60,0.576469898223877,1.7431299686431885,42.35453987121582,21.592392921447757
61,0.0940999984741211,0.387578010559082,1.3232252597808838,11.957147121429443
62,0.3591182231903076,0.4691791534423828,0.8575839996337891,43.67024993896485
63,0.1339325904846191,0.1858932971954345,3.2291259765625,5.266262054443359
64,0.6106569766998291,3.565480947494507,13.460761785507202,66.38335609436035
65,0.3226680755615234,1.0718629360198977,47.14282488822937,66.52123522758484
66,0.3795449733734131,1.2644128799438477,47.68059682846069,71.1809549331665
67,5.784502029418945,16.543354272842407,86.08377504348755,154.3670630455017
68,0.1499340534210205,0.6936042308807373,4.324526071548462,76.38625192642212
69,0.5009181499481201,2.1263620853424072,50.36182618141174,191.12429213523865
70,0.2609658241271972,0.6514148712158203,45.642547369003296,175.73155879974365
71,0.0908830165863037,0.5811460018157959,2.517561912536621,6.115660190582275
72,41.80887508392334,19.905450105667114,45.01894688606262,144.86190390586853
73,1.7324540615081787,10.604574918746948,33.75947618484497,82.63996005058289
74,0.8812830448150635,3.3734142780303955,41.47617697715759,227.58591485023496
75,1.994236946105957,3.653898000717163,168.3717520236969,215.92618918418884
76,0.8694500923156738,2.228878736495972,64.06937599182129,157.71591186523438
77,0.5558431148529053,2.1315510272979736,76.43299388885498,184.23768019676208
78,1.4508342742919922,3.730045080184937,82.13228225708008,228.15052199363708
79,0.1403629779815673,0.3473827838897705,40.63350701332092,120.64901494979858
80,0.4548418521881103,0.942328929901123,28.76935076713562,29.416439056396484
81,0.1378848552703857,0.4526197910308838,1.8138220310211184,2.8461620807647705
82,0.1688997745513916,1.513517141342163,0.2407960891723632,0.227565050125122
83,0.2050719261169433,0.5981481075286865,3.166118860244751,1.4831531047821045
84,0.0693423748016357,0.2774457931518554,0.6892678737640381,0.4207291603088379
85,0.1415271759033203,0.8552749156951904,19.70211601257324,8.28156304359436
86,0.2089688777923584,0.2104859352111816,0.2849400043487549,40.57304382324219
87,0.4780910015106201,1.6801471710205078,44.25603795051575,187.67534494400024
88,0.8229601383209229,2.004379987716675,3.19461727142334,716.9290807247162
89,0.1736958026885986,0.1838550567626953,0.737727165222168,99.946631193161
90,0.1632997989654541,0.2990419864654541,21.54129719734192,45.640403032302856
91,0.0788967609405517,0.2489690780639648,1.5442979335784912,7.2919957637786865
92,0.0176661014556884,0.1644527912139892,0.2046420574188232,0.6114380359649658
93,0.0693831443786621,0.3198530673980713,3.4514319896698,21.928555011749268
94,0.194883108139038,0.5894091129302979,2.818916082382202,10.643270015716553
95,0.4603800773620605,2.152820348739624,3.2075271606445312,5.144489288330078
96,0.1034989356994628,0.1966719627380371,26.688194036483765,84.60589003562927
97,0.4694850444793701,0.8203160762786865,66.53746819496155,161.2546670436859
98,0.1125681400299072,0.1750080585479736,0.5152640342712402,25.96584129333496
99,0.7475221157073975,0.6555771827697754,23.27623200416565,61.70210099220276
