QueryNo,avg_1gb,avg_2gb,avg_5gb,avg_10gb
31,0.5998720526695251,0.7356907725334167,37.096146285533905,225.6765996813774
32,0.018678665161132774,0.0283332467079162,0.03365123271942135,0.06755578517913816
33,0.30381834506988525,0.3814978003501892,84.60934191942215,149.34085899591446
34,0.14448845386505121,0.3000657558441162,0.6176673769950867,69.47515898942947
35,0.4757513403892517,0.5566323399543762,88.52850246429443,204.900533080101
36,0.21965068578720087,0.30013203620910645,0.5496425032615662,61.97071850299835
37,0.00908070802688595,0.010222494602203326,0.023871481418609578,0.033349514007568304
38,0.6107233166694641,1.5724167823791504,89.99126017093658,146.87142312526703
39,0.4027050733566284,1.1113267540931702,1.1563889980316162,2.8126009106636047
40,0.06949812173843382,0.15338110923767087,0.25247710943222046,0.1619861721992492
41,0.029711663722991874,0.04158735275268547,0.045756757259368855,0.07469159364700312
42,0.034727752208709675,0.03834724426269527,0.04263597726821898,0.055234491825103725
43,0.20454269647598264,0.3332739472389221,1.0071325898170471,57.68912088871002
44,0.25747519731521606,0.5259451270103455,1.0854536294937134,223.18790924549103
45,0.2671434283256531,0.4195737838745117,0.9322750568389893,14.633224248886108
46,0.1986018419265747,0.36004555225372314,0.8236775398254395,57.581403493881226
47,1.8370378017425537,2.097837507724762,4.213079869747162,198.95678889751434
48,0.21852582693099973,0.2223607301712036,0.5732944011688232,72.68224895000458
49,0.040076196193695,0.13188773393630976,0.17111474275588986,0.2451064586639404
50,0.04497122764587398,0.07684588432312008,0.08853411674499508,0.13742685317993159
51,0.7614322304725647,1.6559513807296753,5.169126570224762,110.71655982732773
52,0.03989452123641962,0.05737280845642086,0.0883224010467529,0.07958227396011347
53,0.13811147212982178,0.10878920555114739,0.17504352331161493,0.2684902548789978
54,0.18309450149536133,0.2904999852180481,0.5719005465507507,69.20087116956711
55,0.03888475894927972,0.05259990692138668,0.05062508583068843,0.07481312751770011
56,0.30130505561828613,0.5199074149131775,0.4863015413284302,0.651578426361084
57,0.7475088238716125,1.3201815485954285,2.6704164147377014,131.97079467773438
58,0.3142163157463074,0.37199729681015015,91.51659494638443,160.68174815177917
59,0.6021559238433838,1.2602909207344055,4.102517485618591,132.72927701473236
60,0.5440559387207031,1.3063768148422241,89.52467238903046,4.199249446392059
61,0.041919708251953056,0.09303104877471918,0.09715843200683591,0.7001319527626038
62,0.19688898324966425,0.08185619115829465,0.19559329748153687,33.877759754657745
63,0.0914821624755859,0.09521055221557613,0.27559274435043335,0.5855157971382141
64,0.41722726821899414,0.08374273777008052,0.9355835914611816,44.58226501941681
65,0.28796374797821045,0.6123203635215759,2.38590544462204,76.1570765376091
66,0.20225840806961054,0.15760731697082514,0.46673083305358887,75.98107117414474
67,5.725451052188873,14.708859741687775,43.67416739463806,152.7101513147354
68,0.1424822211265564,0.26535713672637934,0.6059157252311707,83.37735742330551
69,0.49640655517578125,0.41317081451416016,98.32404655218124,186.91538339853287
70,0.2834137678146362,0.4653363823890686,0.6928348541259766,179.79837101697922
71,0.08106184005737302,0.12757760286331174,0.22550743818283076,0.36137950420379633
72,15.9285209774971,16.696987986564636,0.8494152426719666,106.68379658460617
73,0.22101151943206784,0.28301471471786493,0.40536320209503174,73.64701795578003
74,0.6871694922447205,0.7174187898635864,63.27398443222046,201.85686647891998
75,1.3078095316886902,1.6556180119514463,134.7548030614853,204.7462375164032
76,0.8717244863510132,3.152197480201721,77.41297721862793,167.0935177206993
77,0.4512539505958557,0.48763567209243774,77.23369199037552,209.80739557743073
78,0.8098763227462769,2.5223052501678467,76.2590925693512,272.2019640803337
79,0.13116753101348871,0.2925442457199096,0.9038957953453064,101.63342207670212
80,0.22441941499710077,0.24558544158935547,57.10478949546814,1.1416155695915222
81,0.10108023881912227,0.15200048685073847,0.34898918867111206,0.6512978076934814
82,0.03637748956680295,0.08253818750381464,0.10077536106109616,0.0822096467018127
83,0.16309541463851923,0.23762178421020508,0.6869004964828491,0.7030350565910339
84,0.04611319303512568,0.08419072628021235,0.1449889540672302,0.13622981309890744
85,0.10301792621612547,0.10696685314178458,0.3049825429916382,0.4824736714363098
86,0.14264261722564694,0.26962471008300776,0.26100319623947144,0.9985851049423218
87,0.5157149434089661,0.6869587898254395,74.3105617761612,201.07054549455643
88,0.7439765930175781,1.2979938387870789,2.805293023586273,646.5932303667068
89,0.13606250286102292,0.14838594198226926,0.48786526918411255,103.77132427692413
90,0.1448302268981933,0.12869286537170407,0.23599499464035034,0.43481165170669556
91,0.03576517105102535,0.06727778911590573,0.12808239459991452,0.11209994554519648
92,0.005189061164855924,0.0066847801208495495,0.035392582416534375,0.041713356971740674
93,0.052570939064025816,0.1353604197502136,0.25170898437499994,0.6196092963218689
94,0.13718467950820923,0.1419975161552429,0.5140799283981323,1.5199710130691528
95,0.45247501134872437,1.6706817150115967,0.5561866760253906,1.3006200790405273
96,0.08887451887130735,0.204338788986206,0.3409891724586487,91.94851297140121
97,0.3746386170387268,0.7066450119018555,61.873742163181305,124.01173323392868
98,0.11388093233108518,0.14073348045349118,0.407568097114563,1.092860996723175
99,0.4428102374076843,0.32879865169525146,0.5829265117645264,47.38848578929901
